"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_50";"dec_time_50";"freq_A_50";"freq_B_50";"which_won_50"
"1818";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44047619047619;7,0297619047619;500;5500;50,2109886981123;1148,13654965927;38,9749632551781;50,2109886981123;-1
"1819";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,61607142857143;6,95833333333333;500;5500;50,368954456837;942,781939407473;39,5256378723791;50,368954456837;-1
"1820";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,38690476190476;7,07142857142857;500;5500;50,8553146683742;1263,29403530357;34,0254983033007;50,8553146683742;-1
"1821";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,69047619047619;7,00892857142857;500;5500;50,1413887455139;1585,19624787371;50,1413887455139;43,3364859871941;1
"1822";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,44345238095238;6,95833333333333;500;5500;50,9551048188029;990,532370278719;50,9551048188029;38,6812474536898;1
"1823";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,54166666666667;7,10714285714286;500;5500;50,6541761489656;880,015107849808;50,6541761489656;41,2469720070148;1
"1824";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,77678571428571;6,82142857142857;500;5500;50,6559595792058;783,905434178678;21,8583935170546;50,6559595792058;-1
"1825";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,39285714285714;7,17261904761905;500;5500;51,0814863917798;1002,39746971775;27,6828700445774;51,0814863917798;-1
"1826";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,56845238095238;6,83630952380952;500;5500;50,11476832201;641,972086479271;14,4697570507212;50,11476832201;-1
"1827";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,61011904761905;6,7797619047619;500;5500;50,2885328819169;1021,85316382334;28,4390323883944;50,2885328819169;-1
"1828";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,55059523809524;6,67261904761905;500;5500;51,3106392845089;999,419013802536;35,5227502738908;51,3106392845089;-1
"1829";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,2797619047619;7;500;5500;50,0190801356561;1199,26125270225;41,0501416285729;50,0190801356561;-1
"1830";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,53869047619048;7,08035714285714;500;5500;50,2638818417386;1081,65973249325;50,2638818417386;34,3180986367733;1
"1831";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,78571428571429;6,91964285714286;500;5500;50,2474753465289;1371,60075308161;50,2474753465289;44,0123871648428;1
"1832";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,6547619047619;6,91369047619048;500;5500;50,3245571817143;1224,44493895418;30,4044199639524;50,3245571817143;-1
"1833";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,4672619047619;6,76190476190476;500;5500;50,1782609075597;1295,24330477657;42,4867026662549;50,1782609075597;-1
"1834";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,64285714285714;6,9047619047619;500;5500;50,2127292564054;938,767731282379;33,593023094074;50,2127292564054;-1
"1835";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;11;13,83;5,36904761904762;6,7797619047619;500;5500;50,3777504332118;1745,50201093108;31,7987219046515;50,3777504332118;-1
