"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"threshold_level";"time_bins";"to_A";"to_B";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_30";"dec_time_30";"freq_A_30";"freq_B_30";"which_won_30"
"642";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04761904761905;1,54761904761905;500;5500;30,474715474181;958,487203057196;8,79682508533059;30,474715474181;-1
"643";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,43154761904762;500;5500;30,3670347748268;813,20130341379;8,18886331006565;30,3670347748268;-1
"644";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,03869047619048;1,38095238095238;500;5500;30,4470782450651;652,265716643707;30,4470782450651;4,84385335716945;1
"645";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,02678571428571;1,39880952380952;500;5500;30,6358536380504;820,195702214897;5,85179226794221;30,6358536380504;-1
"646";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,99702380952381;1,41964285714286;500;5500;32,7367051464984;1054,24190153045;32,7367051464984;5,29078062973712;1
"647";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,33035714285714;500;5500;30,8563784947751;1330,29831121923;15,0853405974456;30,8563784947751;-1
"648";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,958333333333333;1,38988095238095;500;5500;31,9891786631462;1076,22284037677;7,56733258698083;31,9891786631462;-1
"649";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,04761904761905;1,51190476190476;500;5500;31,090941918617;1593,30960292884;10,0293361027797;31,090941918617;-1
"650";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,93452380952381;1,33928571428571;500;5500;31,9355660882932;1254,40445105097;31,9355660882932;14,7659069010388;1
"651";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,02083333333333;1,46130952380952;500;5500;32,1488747694398;675,59901270689;10,0668193722488;32,1488747694398;-1
"652";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,00595238095238;1,29166666666667;500;5500;30,2451888072166;816,151397208922;30,2451888072166;11,4613347058926;1
"653";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,0327380952381;1,46428571428571;500;5500;30,3203383637035;1041,74531247217;6,13220326456924;30,3203383637035;-1
"654";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,07142857142857;1,43452380952381;500;5500;30,9057317184414;2333,04721435508;7,02402993600941;30,9057317184414;-1
"655";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,922619047619048;1,64880952380952;500;5500;30,8610736898303;823,707993459021;10,8342067208979;30,8610736898303;-1
"656";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,952380952380952;1,31845238095238;500;5500;32,0374479417857;2394,43792251143;11,5334812590428;32,0374479417857;-1
"657";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,910714285714286;1,39583333333333;500;5500;31,8499999999999;996,25499010679;13,65;31,8499999999999;-1
"658";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01190476190476;1,47619047619048;500;5500;30,3535885380294;862,79359142866;6,9285365141154;30,3535885380294;-1
"659";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,01488095238095;1,50595238095238;500;5500;30,6506568618893;1557,73326288264;14,518732197737;30,6506568618893;-1
"660";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,970238095238095;1,46428571428571;500;5500;30,187780493322;751,634822758547;13,4167913303653;30,187780493322;-1
"661";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,982142857142857;1,55059523809524;500;5500;30,9483743273841;683,29643938776;8,05947248108962;30,9483743273841;-1
"662";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;1,125;1,41369047619048;500;5500;30,9578909962297;1171,58140540685;6,39347748835179;30,9578909962297;-1
"663";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;1e+05;50;30;50;50;2;2,88;0,973214285714286;1,24404761904762;500;5500;30,0035505194444;676,502717751863;4,18654193294573;30,0035505194444;-1
